Wireless Setup,Wireless Connectivity,Windows Compatibility,Selling Price,Paper Feed,Overall Print Quality,Non-specific/Unknown,iOS Compatibility,Ink Consumption,Competitor Product Comparison,Audible Noise,Sentence,Sentence#
0,1,0,0,0,0,0,1,0,0,0,"Given how cheap inkjet printers are (they make their profits on the cartridges), I figured I'd get a newer model that supported printing from our iPhones and iPads.",15636
0,1,0,0,0,0,0,0,0,0,0,"So if your WiFi network operates at 2.4 ghz, its a good printer.",15642
0,0,0,0,0,1,0,0,0,0,0,"Seems to be a quality printer just having trouble figuring out the fax- Prints well.",15644
0,1,1,0,0,0,0,0,0,0,0,"That was the whole purpose of me buying this printer to be able to print from my phone and or laptop using wifi connectivity.",15648
0,0,0,0,0,0,0,0,0,1,0,"Also it is ridiculously heavy, I would say go with hp.",15652
0,0,0,0,0,0,0,0,0,1,0,"I had my old HP printer for over 7 years not a single issue.",15653
0,0,0,0,0,0,0,0,1,0,0,"I like the fact that it uses individual cartridges to minimize ink waste.",15655
0,0,0,0,0,1,0,0,0,0,0,"Today, 5 months later, I learn the print head is bad and I'll have to spend more money than the printer is worth to repair it.",15658
0,0,0,0,0,1,0,0,0,0,0,"GREAT PRINTER BUT CAN'T FIGURE OUT PHOTO PRINT NOT AS GOOD AS MY OLD CANON",15660
0,0,0,0,0,1,0,0,0,0,0,"Print quality is great on regulars paper.",15662
0,0,0,0,0,0,0,0,1,0,0,"Ink goes fast but after all it is an inkjet printer.",15664
0,0,0,1,0,0,0,0,0,0,0,"Printing problems can be solved...good printer all in all - I am going back and forth on whether to call this a 3 star or 4 star machine, I settled on 4 because ultimately for the price, my main problem can be fixed.",15667
0,0,0,0,0,1,0,0,0,0,0,"I always run a print head alignment after removing the print head, as well as another basic cleaning cycle, then the printer comes back to life.",15673
0,0,0,1,0,0,0,0,0,0,0,"Based on the price of this printer and the quality of photo printing that you can get, it really is a good printer.",15675
0,0,0,1,0,0,0,0,0,0,0,"Works well but a tiny bit slow especially with pictures. - I like this printer, it's affordable, easy to use, works well, and the ink is affordable.",15678
0,0,0,0,0,1,0,0,0,0,0,"When it prints, it's great. - This printer was purchased because I wanted an airprint device, a printer that had good quality, and something that would print from all our workstations.",15680
0,1,0,0,0,0,0,0,0,0,0,"I would have to say I have been successful about 10% of the time getting any phone or tablet to find the airprint device.",15686
0,1,0,0,0,0,0,0,0,0,0,"WIFI Connection: I wanted a printer that would handle all the printing from the various computers we have.",15687
0,1,0,0,0,0,0,0,0,0,0,"Unfortunately, you can never count on it being connected to wifi, even though the modem/wifi is less than 4 feet from it.",15688
0,0,0,0,0,1,0,0,0,0,0,"Positive side: It really does print lovely prints when it prints.",15690
0,0,0,0,0,0,0,0,0,1,0,"Missing very useful feature: I switched from Epson.",15692
0,0,0,1,0,0,0,0,0,0,0,"So if you want to pay full price for a remanufactured printer buy this, but if you want a NEW printer buy something else.",15703
0,0,0,0,0,1,0,0,0,0,0,"The print quality is good, but it takes a god damn miracle for it to print",15706
0,0,0,0,0,0,0,0,0,1,0,"HP will be the only printers I buy from now on.",15708
0,0,0,1,0,0,0,0,0,0,1,"but it works well and is a great price. - Kind of noisy, but it works well and is a great price.",15718
0,0,0,1,0,0,0,0,0,0,0,"Good price, but the fax died about 9 months after I bought it.",15722
1,0,0,0,0,0,0,0,0,0,0,"Not the most user friendly to set up with a LAN either.",15724
0,0,0,0,0,1,0,0,0,0,0,"But print quality is decent and very inexpensive print cartridges available for this.",15725
0,0,0,0,0,0,0,1,0,0,0,"Very poor compatibility with Mac, iPhones and Apple products.",15727
0,1,1,0,0,0,0,1,0,0,0,"Wireless connection problems - I can't get my computer (laptop) sync with it wirelessly so I end up having to send the document to my email and then using my IPAD to send it to the printer.",15729
0,0,0,0,0,0,0,0,0,1,0,"I had a 6-year old Lexmark printer before this and it printed almost immediately and at a faster speed than this dog.",15735
0,0,0,0,0,0,0,0,0,0,1,"AND if that is not enough...after it completes printing the document it goes through another crazy 45 second noisy processing program.",15736
0,0,0,0,0,0,0,0,0,0,1,"In addition, the door makes a startling noise when it automatically drops down for printing.",15739
0,0,0,0,0,0,0,0,1,0,0,"Ink usage is ridiculous.",15742
0,0,0,0,0,0,0,0,0,1,0,"I estimate that I got 2-3x more printed pages from my Lexmark cartridges!",15743
1,0,0,0,0,0,0,0,0,0,0,"There is even a typo on the setup screen built in to the firmware.",15749
0,0,0,0,0,0,0,0,1,0,0,"Uses a lot of ink.",15752
0,0,0,1,0,0,0,0,0,0,0,"Can't beat the price.",15754
0,0,0,0,1,0,0,0,0,0,0,"Grabs multiple pieces of paper so prints half on one sheet and half on another.",15757
0,0,0,0,0,1,0,0,0,0,0,"Copies are good, just have to go through too much.",15768
0,1,0,0,0,0,0,0,0,0,0,"I'm disappointed. - It doesn't stay connected to wifi very well.",15770
0,1,0,0,0,0,0,0,0,0,0,"One Star - Wifi will not hook up!",15772
0,0,0,0,0,1,0,0,0,0,0,"It printed sharply and quickly.",15774
0,1,0,0,0,0,0,0,0,0,0,"It was easy to print from phones and tabs.",15775
0,1,0,0,0,0,0,0,0,0,0,"Printer is great wifi is not. - The printer itself works great.",15790
0,1,0,0,0,0,0,0,0,0,0,"The issue I have with the unit is that wifi never works.",15793
1,0,0,0,0,0,0,0,0,0,0,"Oh, it does work each time you set it up and then just randomly stops until you hook it up again.",15795
0,1,0,0,0,0,0,0,0,0,0,"And I work right next to the machine so its not like my wifi is 4 rooms away.",15797
0,0,0,1,0,0,0,0,0,0,0,"Ok, if it doesn't die - This printer was pretty decent for the price, but after 4 years of very light use (less than 100 pages a year), it died for no apparent reason.",15798
0,0,0,0,0,1,0,0,0,0,0,"I powered it on today and it now states that ""Type of print head in incorrect.",15799
1,0,0,0,0,0,0,0,0,0,0,"What an expensive hunk of junk that was always very hard to run, set-up (constantly), and maintain.",15806
0,0,0,0,0,0,0,0,0,1,0,"- I bought this to replace an HP all in one and I am thrilled with this purchase.",15808
0,0,0,0,0,0,0,0,0,1,0,"The ink was ridiculous priced for the HP and there are much cheaper options for ink for the Canon.",15809
0,0,0,0,0,1,0,0,0,0,0,"The print quality is amazing.",15810
0,0,0,0,0,0,0,0,0,1,0,"So I will not return it and instead buy a decent HP printer.",15817
0,0,1,1,0,0,0,0,1,1,0,"Pros 1) High function printer, and all of the features work 2) Cheap ink available 3) The printer is cheap in its market Cons 1) Its a big unit, I came from an epson with the same feature set and it was quite a bit smaller in size 2) Many of the parts and actions 'feel' cheap, however they seem to be pretty well built 3) It is a bit finicky, sometimes you have to restart your PC in order to pick it up if its been turned off etc. 4) It does seem to go through ink faster than my epson Tips 1) The printer is set to a higher quality print 'default'.",15824
0,0,0,0,0,0,0,0,1,0,0,"This uses up tons of ink.",15826
0,0,1,0,0,0,0,0,0,0,0,"So, go into your printer settings on the PC and set it to default to draft.",15827
0,1,0,0,0,0,0,0,0,0,0,"The printer is on 2.4mhz channel and devices wired, on 2.4, and on 5ghz all connect with no issue.",15833
0,1,0,0,0,0,0,0,0,0,0,"If you are having an issue with this its likely a router issue as everything is on the same LAN.",15834
0,1,0,0,0,0,0,0,0,0,0,"kept feeding it ink but connectivity never worked.",15837
0,0,0,0,0,0,1,0,1,0,0,"I use the app from my phone and it takes a while to print one page and then it gets jam or there is always an error when is more than one page, plus the ink dont last long.",15841
0,0,0,0,0,1,0,0,1,0,0,"It eats through ink like nobodies business, it uses up my colored ink, even when I only print in black and white, and just recently it stopped printing altogether; it will suck up printer paper and then spit it out with nothing on it.",15844
0,0,0,1,0,0,0,0,0,0,0,"I do a lot of printing and wanted to get the most bang for my buck.",15852
0,0,0,0,0,0,0,0,0,1,0,"I then looked at the HP 5420 and the Epson WF-2760 to see how they compared.",15855
0,0,0,0,0,0,0,0,1,1,0,"I looked up the generic cost for each ink cartridge they used and calculated the same monthly cost for each assuming the same number pages printed per cartridge. (which by both Epson (450) and HP (480) print less number of pages than Canon (500)).",15856
0,0,0,0,0,0,0,0,0,1,0,"Base upon MY usage HP month cost came to $32/month and Epson came in at $22/month and Canon with $16/month.",15857
0,0,0,0,0,0,0,0,0,1,0,"Brand 1 Year 5 Year Canon $283 $1056 Epson $340 $1423 HP $454 $2033 I would say we print on average 1000 pages a month.",15861
0,0,0,0,0,0,0,0,0,1,0,"I love this printer so much more than my old HP.",15863
0,0,0,0,0,0,0,0,1,1,0,"With my HP, I had to buy ink every time I turned around.",15865
0,0,0,0,0,1,0,0,0,0,0,"Good but not great - Good print quality but it takes FOREVER to boot into ready to print mode.",15872
0,0,0,0,0,0,0,0,0,1,0,"The printer is OK but the email printing option is pathetic when compared to the similar HP feature.",15878
0,0,0,0,0,0,0,0,0,1,0,"HP will print any email with photos, text etc.",15879
0,0,0,0,0,0,0,0,0,1,0,"I would have bought the much cheaper HP had I known, This can be fixed by Canon in fact they could make it even better than HP.",15882
0,0,0,0,0,1,0,0,0,0,0,"Good quality output - Great quality, start up is a little slow.",15888
0,1,0,0,1,0,0,0,1,0,0,"Loses wireless connection randomly - States paper tray is empty when it is full - Goes ""Offline"" for no reason at all - Takes forever to print - Hogs ink - Totally unreliable - Avoid this piece of crap if you need to rely on your printer!",15892
0,0,0,0,0,0,0,0,0,0,1,"I will choose something else next time - This printer takes forever to print anything, it makes noise for what feels like an eternity before I can finally get my hands on one page.",15893
0,0,0,0,0,0,0,0,1,0,0,"I have made very few copies because it is such a pain to use this thing, and the very expensive ink cartridge is almost out of ink.",15896
0,0,0,0,0,0,0,0,0,1,0,"Just got another B200 error code this is my last B200 error code going back to HP never had as much trouble with them as I have with canon.",15898
0,0,0,0,0,0,0,0,0,0,1,"It had solid construction, the print cartridges were easy to change, quiet, and easy access when we had to fix a few problems.",15910
0,0,1,0,0,0,0,0,0,0,0,"does not work for windows 10. - does NOT work with windows 10.",15920
1,0,0,0,0,0,0,0,0,0,0,"Tech left me hanging with half the product installed and just threw up his hands.",15921
0,0,1,0,0,0,0,0,0,0,0,"Canon needs to update their software for windows 10 ASAP AND make it very apparent on their web site.",15923
1,0,0,0,0,0,0,0,0,0,0,"Installation confused.",15925
0,1,0,0,0,0,0,0,0,0,0,"If you enjoy re-entering your wireless network EVERY SINGLE TIME YOU PRINT ... - If you enjoy re-entering your wireless network EVERY SINGLE TIME YOU PRINT SOMETHING, this is for you.",15926
0,0,0,0,1,0,1,0,0,0,0,"This printer tells me between EACH PAGE that it is out of paper and consistently pulls up 2-3 pages at a time.",15929
0,0,0,0,0,0,0,0,1,0,0,"Based on reviews, cost, print pgs per minute, ink prices and ability to use off brand ink, how much paper it can hold, etc., I decided on this one.",15937
0,0,0,0,0,0,0,0,0,0,1,"It's loud (so was the other one) also like the other one, sometimes you have to wait for it while it's getting ready to print.",15943
0,0,0,0,0,1,0,0,0,0,0,"It does print nice and fast,(once it starts printing), faster than any printer I've had yet.",15945
0,1,0,0,0,0,0,0,0,0,0,"air print and wifi connection dies all the time and not connecting to printer from any of the devices.",15949
0,1,0,0,0,0,0,0,0,0,1,"One of the slowest, loudest and most difficult printers to use. 90% of the time my computer cannot locate the printer on the same wireless network to print a file.",15956
0,0,0,0,0,0,0,0,0,0,1,"Good printer. - Working good so far, though a bit noisy.",15960
0,0,0,1,0,0,0,0,1,0,0,"Given the high cost of printer ink I think occasionally waiting a half minute for the cleaning when you do a print is a small price to pay.",15967
1,0,0,0,0,0,0,0,0,0,0,"It is quite possibly the worst purchase I have ever made from Amazon for the ... - Had a technician install it for me.",15968
0,0,0,1,0,0,0,0,0,0,0,"It is quite possibly the worst purchase I have ever made from Amazon for the money, Extremely frustrating, I will probably never buy another CANON again.",15972
0,0,0,0,0,0,0,0,0,1,0,"I never had these problems with my HP.",15973
1,0,0,0,0,0,0,0,0,0,0,"Set up is a breeze.",15975
1,0,0,0,0,0,0,0,0,0,0,"I was able to set up this printer was without ever looking at the instructions.",15976
1,0,0,0,0,0,0,0,0,0,0,"Wireless set up using WPS went without any problems on multiple computers in the house.",15977
0,0,0,1,0,0,0,0,0,0,0,"It takes a longer than what I think it should take for the printer to start printing, but when it does start, it prints quickly, but for the sub 100 price, this is acceptable.",15979
0,0,0,1,0,0,0,0,0,0,0,"The price of the Canon ink is expensive, but you can get generic ink for very little cost.",15987
0,0,0,1,0,0,0,0,1,0,0,"I have been using a Canon multi function laser printer for 8 to 10 years and have used generic toner sub twenties price since I purchased it and never had a problem.",15988
0,0,0,0,0,1,0,0,0,0,0,"I needed the printer to print on CDs and it prints the fine and fast, once it gets printing, then again it is a sub 100 printer.",15991
0,0,0,0,0,0,0,0,1,0,0,"and I can refill my ink using generic ink for less than six dollars for the hole set.",15993
1,0,0,0,0,0,0,0,0,0,0,"Best of all, set up was super easy.",15994
0,0,0,0,1,0,0,0,0,0,0,"My requirements are wireless and need for ADF.",15999
1,0,0,0,0,0,0,0,0,0,0,"It took a bit to set up (out of practice) and has been printing as expected.",16000
0,0,0,1,0,0,0,0,0,0,0,"Four Stars - It is a bit slow but for the price I can't complain.",16010
1,0,0,0,0,0,0,0,0,0,0,"This is by far the most difficult set up I've ... - This is by far the most difficult set up I've ever gone through with a printer.",16014
1,0,0,0,0,0,0,0,0,0,0,"Several times I've had to do google searches to set it up as each new steps brings a series of problems with it.I finally got through all of that and now the Scan Gear cannot be installed.",16016
0,0,0,0,0,0,0,0,0,0,1,"And the way the flap drops down to print is not only cheap but loud and almost laughable.",16025
