Sentence#,Wireless Setup,Wireless Connectivity,Windows Compatibility,Selling Price,Paper Feed,Overall Print Quality,Sentence,Wireless Setup_predicted,Wireless Connectivity_predicted,Windows Compatibility_predicted,Selling Price_predicted,Paper Feed_predicted,Overall Print Quality_predicted
2662,0,0,0,0,0,0,"Also, unlike my HP printers from the past, aftermarket ink has worked EVERY time without warning me about my horrible sin of using non-OEM ink.",0.0,0.0,0.0,0.0,0.0,0.0
2585,0,0,0,0,0,0,Canon was unable to fix the problem.,0.0,0.0,0.0,0.0,0.0,0.0
14848,0,0,0,0,0,0,I have done this before; and have just done it again upon receipt of your message.,0.0,0.0,0.0,0.0,0.0,0.0
15109,0,0,0,0,0,0,"Since you can use your iPhone, there is also the ability to use an AirPrint driver from the Mac to the MX.",0.0,0.0,0.0,0.0,0.0,0.0
7159,0,0,0,0,0,0,"Started breaking down at 3 months, unable to return - I've had similar Canon printers that lasted me 3-4 years and were good home office work horses.",0.0,0.0,0.0,1.0,0.0,0.0
2816,0,1,0,0,0,0,"Failed to deliver - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) Purchased the PIXMA MX922 based on the reviews and I was looking for a dependable wifi capable printer.",0.0,1.0,0.0,0.0,0.0,0.0
1840,0,0,0,0,0,0,"The MX860 was much, much better designed for such a process.",0.0,0.0,0.0,0.0,0.0,0.0
15496,0,1,0,0,0,0,"Cool concept with air print but is a pain to ... - Cool concept with air print but is a pain to connect to network, always freezes requiring hard shutdown.",0.0,1.0,0.0,0.0,0.0,0.0
18603,0,0,0,0,0,0,"Re: I receive an error code:5,157,69 when I try to scan using my MX922.",0.0,0.0,0.0,0.0,0.0,0.0
18827,0,0,0,0,1,0,"Two separate paper trays - the top one is much smaller than the bottom, but the top one can be dedicated for example for 4x6 or 5x7 photo paper.",0.0,0.0,0.0,0.0,1.0,0.0
8485,0,0,0,0,1,0,"I print one page and bells and whistles go off because it's saying there's a paper jam, but there's no paper in it.",0.0,0.0,0.0,0.0,0.0,0.0
18071,0,1,0,0,0,0,"Item scanner stinks, wireless stinks",0.0,1.0,0.0,0.0,0.0,0.0
12387,0,1,0,0,0,0,"Whether I'm trying to print a page from my computer or just doing a copy, all I get is a blank sheet.",0.0,0.0,0.0,0.0,0.0,1.0
8871,0,0,0,0,1,0,Simply tells me to load paper in the lower cassette.,0.0,0.0,0.0,0.0,1.0,0.0
5359,1,0,0,0,0,0,It installs easy if you follow the instructions in the setup instruction manual.,1.0,0.0,0.0,0.0,0.0,0.0
19468,0,1,0,0,0,0,The driver installation fails because it can't connect to the printer.,0.0,1.0,0.0,0.0,0.0,0.0
6301,0,1,0,0,0,0,- The WIFI on this printer is a bit finicky - sometimes not registering on my network.,0.0,1.0,0.0,0.0,0.0,0.0
12746,0,0,0,0,0,0,Or what may be faster is to just call canon support.,0.0,0.0,0.0,0.0,0.0,0.0
8690,0,1,0,0,0,0,We use them wirelessly.,0.0,1.0,0.0,0.0,0.0,0.0
14273,0,1,0,0,0,0,"""printer is offline"" - and there is no *&^%$# way in the world to ""bring it online"".",0.0,1.0,0.0,0.0,0.0,0.0
15602,1,0,0,0,0,0,I would love to get this set up.,1.0,0.0,0.0,0.0,0.0,0.0
16238,0,0,0,0,0,0,"Planned obsolescence built into printer. - Just out of warranty, it starts giving me a ""replace print head"" error.",0.0,0.0,0.0,0.0,0.0,0.0
5371,0,0,0,0,1,0,"They moved the paper trays to the front, again not a bad idea, but they put a drop down paper eject tray right above them.",0.0,0.0,0.0,0.0,1.0,0.0
7805,0,0,0,0,0,0,I can do that with a Brother Laser All in One.,0.0,0.0,0.0,0.0,0.0,0.0
4551,0,0,0,0,1,1,Best printer I have purchased - What's great about it: Print quality . What's not so great: No rear paper feed Love this printer.,0.0,0.0,0.0,0.0,1.0,0.0
13561,0,0,0,0,0,1,I went to the tower and the tower can print just fine.,0.0,0.0,0.0,0.0,1.0,1.0
13863,0,0,0,0,0,0,Please also uninstall the IJ Scan Utility program.,0.0,0.0,0.0,0.0,0.0,0.0
18519,0,0,0,0,0,0,"I just returned the Canon printer and picked up an Epson Expression XP 620, which has also connected & printed effortlessly, and doesn't have the other issues which had been experienced with the 820.",0.0,0.0,0.0,0.0,0.0,0.0
479,1,1,0,0,0,0,"Although set up was fairly easy on my wireless network and it worked well the first time, the next time I went to use it, I got a Printer Not Connected to Network message.",1.0,1.0,0.0,0.0,0.0,0.0
5954,0,0,0,0,0,0,Re: message - another computer is using the printer - what does this mean?,0.0,0.0,0.0,0.0,0.0,0.0
2322,1,0,0,0,0,0,"Prior to purchasing this printer, I purchased an epson, and the wireless set up was a breeze.",1.0,0.0,0.0,0.0,0.0,0.0
19330,0,1,1,0,0,0,"I would have given it 5 stars, except for some reason, my husband's laptop doesn't work with it.",0.0,0.0,1.0,0.0,0.0,0.0
13166,0,0,0,0,1,0,"I try to print with iphone, but always got this no paper in upper tray error ( I have paper in lower tray), looks like this is a canon software issue, if I can not resolve this, I will need to return this product, this is only two days old.",0.0,0.0,0.0,0.0,1.0,0.0
2484,1,1,0,0,0,0,Could have used the wireless but seem like that always take me far more time on the is installation.,1.0,1.0,0.0,0.0,0.0,0.0
18280,0,1,0,0,0,0,"I have printed off about three or four files, then clicked on copy, copied one thing, and now it is stuck on copy and will not allow me to print from my Mac.",0.0,1.0,0.0,0.0,0.0,0.0
11718,0,0,0,0,0,0,Only last 2 years - The product only last for 2 years.,0.0,0.0,0.0,0.0,0.0,0.0
310,1,0,0,0,0,0,I have had no issues setting it up on my home network.,1.0,0.0,0.0,0.0,0.0,0.0
16692,0,0,1,0,0,0,"But getting it to work with my Windows computer was more complicated, and I still have not figured out how to use it with my Chromebook.",0.0,0.0,1.0,0.0,0.0,0.0
16439,0,0,0,0,0,0,"There is no error message that the top tray is empty, It seems that the printer does not recognise that there is a top tray.",0.0,0.0,0.0,0.0,1.0,0.0
18534,0,0,0,0,0,0,"In reply to Jack Greenberg, 3 hours ago - If this doesn't help:http://www.usa.canon.com/cusa/consumer/products/printers_multifunction/office_all_in_one_inkjet_printers/pixma_mx922#Wireless_Help call Canon's support line.",0.0,0.0,0.0,0.0,0.0,0.0
6312,0,0,1,0,0,0,"- Having owned a Canon MP500 before having to buy a new one, because the driver was not supported by Apple's latest OS X upgrade and the expiring support of Windows XP, I find the MX922 pretty similar in the software and operation.",0.0,0.0,1.0,0.0,0.0,0.0
16711,0,0,0,0,0,0,"Also, the shiny black exterior is a dust.",0.0,0.0,0.0,0.0,0.0,0.0
2953,0,0,0,0,0,0,"A noisy, error prone printer with expensive ink....",0.0,0.0,0.0,0.0,0.0,0.0
17639,1,0,0,0,0,0,It could be almost anything -- you have to tell us more about your setup.,1.0,0.0,0.0,0.0,0.0,0.0
5966,0,0,1,0,0,0,All I can think is the printer picked up on signals from both laptops even though my work laptop was not turned on.,0.0,0.0,1.0,0.0,0.0,0.0
168,0,0,0,1,0,0,"Canon PIXMA does not receive faxes well - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) I bought this all in one Canon Pixma based on the excellent reviews and great price.",0.0,0.0,0.0,1.0,0.0,0.0
3686,0,0,0,0,0,0,My only complaint is that it takes a minute or two to warm up before you can print.,0.0,0.0,0.0,0.0,0.0,0.0
9363,1,1,0,0,0,0,"Re: Problems installing wireless connection to Pixma MX922 - Hi Slotibartfast, If you disable any antivirus or firewall software that is on your computer and then attempt to reinstall the printer, does it install successfully?",1.0,1.0,0.0,0.0,0.0,0.0
13902,0,0,1,0,0,0,In the Run window type: Msconfig 3.,0.0,0.0,1.0,0.0,0.0,0.0
8090,1,0,0,0,0,0,"Its a little tricky to set up (there are 2 trays, not one) as the instructions could be a little better but otherwise, I highly recommend this printer.",1.0,0.0,0.0,0.0,0.0,0.0
10393,0,0,1,0,0,0,"For the record everyone in my household connects using Windows 7 or 8,1 and Android 4.2 and 5.0.",0.0,0.0,1.0,0.0,0.0,0.0
4901,0,1,0,0,0,0,But I also love the ability to print pictures from my phone!,0.0,1.0,0.0,0.0,0.0,0.0
17487,0,0,0,0,0,0,"Hi tumpuna10, If the 2500 error is still displayed on the printer, please press and hold down the STOP button for at least 10 seconds to clear the error.",0.0,0.0,0.0,0.0,0.0,0.0
6992,0,1,1,0,0,0,"I do like the fact that I can print remotely from my laptop without being hardwired, but I don't think it should take as long as it does.",0.0,1.0,1.0,0.0,0.0,0.0
8185,0,0,0,0,0,0,I am done with this piece of junk.,0.0,0.0,0.0,0.0,0.0,0.0
10335,0,0,0,0,0,0,"Click on the Start menu select All Programs, then Canon Utilities, IJ Scan Utility and the click on IJ Scan Utility to open that program.",0.0,0.0,0.0,0.0,0.0,0.0
17442,0,0,0,0,1,0,I can see the paper stuck in my printer but I can not get it.,0.0,0.0,0.0,0.0,0.0,0.0
1672,0,0,0,0,0,0,"(If you're not clear on what I mean here, instead of the tray being about 8.5"" wide, it's literally the entire width of the printer -- but the printer can't use paper wider than 8.5"") Canon has also opted for the ""black chiclets that light up in contextual menus"" type of interface like newer Epson printers.",0.0,0.0,0.0,0.0,0.0,0.0
2373,0,0,0,0,0,1,Prints beautifully and so easy to use.,0.0,0.0,0.0,0.0,0.0,1.0
11161,0,1,0,0,0,0,The printer and the access point are located within the wireless connectivity range with no obstacles between them.,0.0,1.0,0.0,0.0,0.0,0.0
4650,1,0,0,1,0,0,"- What's great about it: Easy set up, great price . What's not so great: large size This all in one is great.",1.0,0.0,0.0,1.0,0.0,0.0
10190,0,1,0,0,0,0,Re: 2 Canon printers - both dropping LAN connect !!,0.0,1.0,0.0,0.0,0.0,0.0
6634,0,1,0,0,0,0,Re: MX922 keeps going offline - Rivers2Run - sorry to hear that.,0.0,1.0,0.0,0.0,0.0,0.0
11136,0,0,0,0,0,0,"Hi Ameriguat, In order to better assist you, allow me to ask a couple questions: Is text also blurry when you make a photocopy?",0.0,0.0,0.0,0.0,0.0,0.0
2265,0,0,0,0,0,0,"I never expected some of the features, including the disc printing option, easy network printing, and the power of Google Cloud Print.",0.0,0.0,0.0,0.0,0.0,0.0
14503,0,0,0,0,0,0,not favorable - Takes to long to process function request often duplicate s unnecessary copies.,0.0,0.0,0.0,0.0,0.0,0.0
19707,0,0,0,1,0,1,"The second print was, again, a good deal lighter than the first.",0.0,0.0,0.0,1.0,0.0,0.0
10704,0,1,0,0,0,0,"No printing would be accepted from our computer, any other cell phone or iPad.",0.0,1.0,0.0,0.0,0.0,0.0
8607,1,0,0,0,0,1,"Excellent Print, Flawed Setup Process - Printer prints great, good quality and dries almost instantly.",0.0,0.0,0.0,0.0,0.0,1.0
17459,0,1,1,0,0,0,"Hi rccournelius, Please make sure that your Windows 7 computer and PIXMA MX922 are operating on the same wireless network.",0.0,1.0,1.0,0.0,0.0,0.0
6133,1,0,0,0,0,0,"Great quality printer - Nice printer, it was very easy to setup on my home network.",1.0,0.0,0.0,0.0,0.0,0.0
10726,0,0,0,0,0,0,Print speed is painfully slow.,0.0,0.0,0.0,0.0,0.0,0.0
8681,0,0,0,0,0,0,"Further, the printer refuses to print at all when any of the cartridges is empty, forcing you to go replace the cartridge you don't want and don't need.",0.0,0.0,0.0,0.0,0.0,0.0
3808,0,0,0,0,0,0,"Would you be able to try connecting the MX to the Mac via USB, changing the Canon IJ Scan Utility to use USB and then see if you get the same error?",0.0,0.0,0.0,0.0,0.0,0.0
6420,0,0,0,0,0,1,Good basic printer - Great print quality.,0.0,0.0,0.0,0.0,0.0,1.0
11797,0,0,0,0,0,0,"Three Stars - error code right from box, called canon they sending another out,",0.0,0.0,0.0,0.0,0.0,0.0
2281,0,1,0,0,0,0,"It disconnects every now and again from the wifi, so that's kind of cumbersome.",0.0,1.0,0.0,0.0,0.0,0.0
803,0,0,1,0,0,0,"After sleeping on the issue for a night, I made another attempt using my laptop (which is the primary reason I purchased a wireless printer).",0.0,1.0,1.0,0.0,0.0,0.0
8697,1,0,0,0,0,0,"Tried to setup on Sunday...got the ""incorrect printer head"" and ""code 5200"".",1.0,0.0,0.0,0.0,0.0,0.0
6265,0,0,0,0,0,0,INK RUNS OUT FAST.,0.0,0.0,0.0,0.0,0.0,0.0
1042,1,1,0,0,0,0,"First, I cannot connect the printer with the easy ""press the WPS button"" setup on the router/cable modem from Comcast, I have to actually enter the network key - which is no big deal, but it would have been nice to be able to do that.",1.0,0.0,0.0,0.0,0.0,0.0
3889,1,0,0,0,0,0,<2013/11/13 18:33:58>120 sec 120/120 sec 1 min 1/1 pos <2013/11/13 18:33:58>MYPRINT_LOG_WEBREG_INSTALL <2013/11/13 18:33:58>WEBREG IS NOT NEEDED <2013/11/13 18:33:58>MPDriver <2013/11/13 18:33:58>It is the beginning of INSTALL_DETECTPRINTER_ACTION <2013/11/13 18:33:58>Start to network setup.,1.0,0.0,0.0,0.0,0.0,0.0
14036,0,0,1,0,0,0,"in the printer properties window under the Advanced tab, towards the bottom left, you might have a ""Printing Defaults..."" button.",1.0,0.0,1.0,0.0,0.0,0.0
9662,0,0,0,0,0,0,Works well - Loud and large but works well.,0.0,0.0,0.0,0.0,0.0,0.0
2136,0,1,1,0,0,0,The printer shows up in the DHCP server list but Windows 7 for some reason won't see it when it is connected wirelessly.,0.0,1.0,1.0,0.0,0.0,0.0
3301,0,1,0,0,0,0,"Love the wireless printing - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) I spent a lot of time researching wireless printers, and, as someone who doesn't know a lot about technology, I found myself frustrated quite quickly.",0.0,0.0,0.0,0.0,0.0,0.0
6194,0,0,0,0,0,0,"In addition, there may be any of several problems that may have occurred with a particular network, regardless of the brand and model, and/or due to operator error.",0.0,0.0,0.0,0.0,0.0,0.0
12701,0,1,0,0,0,0,"Any device with a local IP can not talk to a server outside it's own network without two devices, one that does Network Address Translation & another that starts the process.",0.0,0.0,0.0,0.0,0.0,0.0
15679,0,0,0,0,0,0,My only complaint is that the printer is quite slow.,0.0,0.0,0.0,0.0,0.0,0.0
6383,0,0,0,0,0,0,The machine is also much LOUDER compared to my other Canon all-in-ones.,0.0,0.0,0.0,0.0,0.0,0.0
6705,0,0,0,0,0,0,Please compare your printout to the example that has been attached to this message.,0.0,0.0,0.0,0.0,0.0,0.0
10935,0,0,1,0,0,0,"In the bottom portion of the window, please uncheck the PREVIEW BEFORE PRINTING checkbox, then click the OK button.",0.0,0.0,1.0,0.0,0.0,0.0
5089,1,0,0,0,0,0,Installation was not bad at all.,1.0,0.0,0.0,0.0,0.0,0.0
8434,0,0,0,0,0,0,Cons: large footprint; noisy; fax and scan menus are difficult when compared with my earlier Canon; firmware update information confusing; has lengthy (and probably ink wasting) start up and shut down.,0.0,0.0,0.0,0.0,0.0,0.0
10654,1,0,0,0,0,0,More complicated than necessary - Set up process is too long and complicated but the technical support is excellent.,1.0,0.0,0.0,0.0,0.0,0.0
9469,0,0,0,0,0,1,"The machine prints great, scans great, faxes great,.....but slowly.",0.0,0.0,0.0,0.0,0.0,1.0
6889,0,1,0,0,0,0,"The printer has worked well for months, then all of a sudden it continuously drops the WiFi signal when the printer goes to sleep.",0.0,1.0,0.0,0.0,0.0,0.0
1151,0,1,0,0,0,0,So now I can easily print from my samsung tablet.,0.0,1.0,0.0,0.0,0.0,0.0
14989,0,0,0,0,0,0,A Canon technical support representative will be able to resolve this issue faster.,0.0,0.0,0.0,0.0,0.0,0.0
7898,0,0,0,0,0,1,"Great Printer - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) This printer provides excellent quality prints!!",0.0,0.0,0.0,0.0,0.0,0.0
6227,1,0,0,0,0,0,I have installed one of these on a MacBook.,1.0,0.0,0.0,0.0,0.0,0.0
12104,0,0,0,0,0,0,"So that the Community can help you better, we will need to know exactly which version of Mac OS X is running on your Mac.",0.0,0.0,0.0,0.0,0.0,0.0
16582,0,0,0,0,0,0,- WHAT A PIECE OF S*** !,0.0,0.0,0.0,0.0,0.0,0.0
5355,0,0,0,0,0,0,Slow printer - Nice looking all-in-one printer but very slow...uiet,0.0,0.0,0.0,0.0,0.0,0.0
2998,0,0,0,0,0,0,"It can do most anything you want, it looks beautiful and the quality of the scanner and printer are great.",0.0,0.0,0.0,0.0,0.0,1.0
12186,0,0,0,0,0,1,"Canon printer mx 922 stopped working, message shows the type of print head is incorrect.",0.0,0.0,0.0,0.0,0.0,1.0
13420,0,0,0,0,0,0,"It's annoying, but it will ""wake"" up the printer to re-register with Google Cloud Print.",0.0,0.0,0.0,0.0,0.0,0.0
15207,1,0,0,0,0,0,Press the Setup button.,1.0,0.0,0.0,0.0,0.0,0.0
3843,0,1,0,0,0,0,Re: Canon MX920 Printer not responding - Hi Mac is running on OS X 10.9.1 Both (Mac and Canon MX 922) are connected wirelessly to my home network.,0.0,1.0,0.0,0.0,0.0,0.0
10258,0,0,0,0,0,0,Re: my Pixma MX922 shows error 5200. - Hello.,0.0,0.0,0.0,0.0,0.0,0.0
14370,0,0,0,0,0,0,"I decided to try a different brand, as all of the HP printers that I have had make a lot of noise and sometimes take forever to re-align the cartridges.",0.0,0.0,0.0,0.0,0.0,0.0
19163,0,0,0,0,0,0,Time to print first page from standby stay is excessive.,0.0,1.0,0.0,0.0,0.0,0.0
10242,0,0,0,0,0,0,"Try this: in the histogram for your scanning software, drag the end points, which establish your black (0,0,0) and white (255,255,255) clipping points, otherwise known as DMax and DMin, for a specific image will be.",0.0,0.0,0.0,0.0,0.0,0.0
10767,0,0,0,0,1,0,The automatic sheet feeder for scanning and duplex printing work very well.,0.0,0.0,0.0,0.0,1.0,0.0
16181,0,0,0,0,0,0,Problem is fixed by turning it off and then back on but this is ridiculous and waste ink as well - Decent printer and the first few months no issues.,0.0,0.0,0.0,0.0,0.0,0.0
19117,0,0,0,0,0,1,Excellent printing quality.,0.0,0.0,0.0,0.0,0.0,1.0
11521,0,0,0,0,0,0,"Error 9,244,3.",0.0,0.0,0.0,0.0,0.0,0.0
1519,1,0,0,0,0,0,"Set up was a breeze with my MacBook Pro, much easier than I thought it would be.",1.0,0.0,0.0,0.0,0.0,0.0
9062,0,0,1,0,0,0,This is the first Canon I have had and I am using Windows 7 with it.,0.0,0.0,1.0,0.0,0.0,0.0
10691,0,1,0,0,0,0,My Mac just connected up all by itself.,0.0,0.0,0.0,0.0,0.0,0.0
1924,0,0,0,0,0,0,"If a print job required, say, 100 sheets I might have a concern; however, it is seldom that I need more than 10 sheets at a time so the problem of paper jamming or not processing because of cassette size is no problem for me.",0.0,0.0,0.0,0.0,0.0,0.0
17818,1,0,0,0,0,0,Need to go through setup EVERY TIME!!!,1.0,0.0,0.0,0.0,0.0,0.0
6859,0,0,1,0,0,0,Any suggestions that it's my router or my PC driver's fault is nonsense.,0.0,0.0,1.0,0.0,0.0,0.0
3273,0,1,0,0,0,0,This saves on paper big time. -Wireless Ease of Use: I've printed wirelessly from both my MacBook and iPhone.,0.0,1.0,0.0,0.0,0.0,0.0
11767,0,0,0,1,0,0,"If you have the cartridges refilled at Costco or elsewhere for 1/2 the price of a new cartridge, Canon has designed the printer so the refilled cartridge continues to register as empty.",0.0,0.0,0.0,0.0,0.0,0.0
